date,close,moving_avg_7day
2026-01-27 00:00:00,3158.0,1758.4214112418038
2026-01-23 00:00:00,1386.0999755859375,1505.6514216831752
2026-01-23 00:00:00,35.70000076293945,1310.094282422747
2026-01-23 00:00:00,3162.5,1756.4871395656041
2026-01-22 00:00:00,1402.5,1500.0385889325823
2026-01-22 00:00:00,35.61000061035156,1305.9828747340612
2026-01-22 00:00:00,3150.39990234375,1750.8228607177734
2026-01-21 00:00:00,1404.5999755859375,1507.4742998395648
2026-01-21 00:00:00,37.75,1310.924303327288
2026-01-21 00:00:00,3122.60009765625,1751.6243171691895
2026-01-20 00:00:00,1394.0,1530.20429284232
2026-01-20 00:00:00,36.52000045776367,1327.150003705706
2026-01-20 00:00:00,3102.300048828125,1764.9171534946986
2026-01-19 00:00:00,1413.5999755859375,1977.9900000435966
2026-01-19 00:00:00,37.70000076293945,1535.4471430097308
2026-01-19 00:00:00,3163.60009765625,1778.9900071280342
2026-01-16 00:00:00,1457.9000244140625,1984.7146028791155
2026-01-16 00:00:00,37.93000030517578,1531.6114458356585
2026-01-16 00:00:00,3206.699951171875,1781.3114318847656
2026-01-15 00:00:00,1458.800048828125,1541.4517489842005
2026-01-15 00:00:00,3135.5,1781.8374562944684
2026-01-14 00:00:00,1458.800048828125,1551.8402034214564
2026-01-14 00:00:00,36.849998474121094,1345.2187816074916
2026-01-14 00:00:00,3135.5,1787.58878162929
2026-01-13 00:00:00,1452.800048828125,1546.0323115757533
2026-01-13 00:00:00,37.7599983215332,1340.669447217669
2026-01-13 00:00:00,3209.652099609375,1793.5154615129743
2026-01-12 00:00:00,1483.199951171875,1543.6618744986397
2026-01-12 00:00:00,38.90999984741211,1339.1347351074219
2026-01-12 00:00:00,3181.75927734375,1788.0174887520927
2026-01-09 00:00:00,1475.300048828125,1559.3765062604632
2026-01-09 00:00:00,39.72999954223633,1350.1665131705147
2026-01-09 00:00:00,3150.52685546875,1794.1703496660505
2026-01-08 00:00:00,1470.5999755859375,1571.6984432765416
2026-01-08 00:00:00,39.58000183105469,1361.9813041687012
2026-01-08 00:00:00,3146.6962890625,1805.4293452671595
2026-01-07 00:00:00,1504.199951171875,1575.569790976388
2026-01-07 00:00:00,42.5,1356.1983658926827
2026-01-07 00:00:00,3236.75927734375,1812.8525483267647
2026-01-06 00:00:00,1507.5999755859375,1587.3599428449359
2026-01-06 00:00:00,42.560001373291016,1365.9685074942452
2026-01-06 00:00:00,3197.669921875,1816.778496333531
2026-01-05 00:00:00,1578.0999755859375,1599.1125346592494
2026-01-05 00:00:00,40.18000030517578,1379.7668239048548
2026-01-05 00:00:00,3158.6787109375,1824.8137828281947
2026-01-02 00:00:00,1592.300048828125,1591.7588893345423
2026-01-02 00:00:00,42.0,1373.416028703962
2026-01-02 00:00:00,3192.660888671875,1823.5204413277763
2026-01-01 00:00:00,1575.5999755859375,1586.9165627615791
2026-01-01 00:00:00,43.349998474121094,1373.1379841395787
2026-01-01 00:00:00,3169.77685546875,1819.834677559989
2025-12-31 00:00:00,1570.4000244140625,1589.1253073556084
2025-12-31 00:00:00,41.93000030517578,1374.315310886928
2025-12-31 00:00:00,3148.955322265625,1818.0374995640345
2025-12-30 00:00:00,1539.800048828125,1592.1677507672991
2025-12-30 00:00:00,42.900001525878906,1375.5534722464424
2025-12-30 00:00:00,3188.83056640625,1824.9878387451172
2025-12-29 00:00:00,1545.5999755859375,1604.2227254595075
2025-12-29 00:00:00,42.900001525878906,1387.7513040815081
2025-12-29 00:00:00,3193.446533203125,1837.8736659458705
2025-12-26 00:00:00,1559.199951171875,1612.001915522984
2025-12-26 00:00:00,42.790000915527344,1393.729065486363
2025-12-26 00:00:00,3221.437744140625,1847.837314605713
2025-12-24 00:00:00,1558.199951171875,1614.9068799700055
2025-12-24 00:00:00,42.59000015258789,1395.9340193612236
2025-12-24 00:00:00,3259.741455078125,1855.7642271859306
2025-12-23 00:00:00,1570.699951171875,1611.8354546683174
2025-12-23 00:00:00,42.68000030517578,1394.3468867710658
2025-12-23 00:00:00,3250.902099609375,1852.7929011753627
2025-12-22 00:00:00,1575.4000244140625,1601.9836796351842
2025-12-22 00:00:00,40.93000030517578,1387.202247619629
2025-12-22 00:00:00,3265.5361328125,1847.7674091884069
2025-12-19 00:00:00,1565.0999755859375,1588.587435586112
2025-12-19 00:00:00,41.779998779296875,1373.9274319240026
2025-12-19 00:00:00,3223.402099609375,1828.4048745291573
2025-12-18 00:00:00,1544.4000244140625,1574.8633902413505
2025-12-18 00:00:00,41.58000183105469,1360.4748120989118
2025-12-18 00:00:00,3222.2236328125,1814.6981882367816
2025-12-17 00:00:00,1544.4000244140625,1578.261731828962
2025-12-17 00:00:00,42.060001373291016,1361.9560247148786
2025-12-17 00:00:00,3160.348388671875,1807.4529375348773
2025-12-16 00:00:00,1542.300048828125,1582.0866933550153
2025-12-16 00:00:00,42.65999984741211,1365.82383619036
2025-12-16 00:00:00,3147.875244140625,1809.4902997698102
2025-12-15 00:00:00,1556.199951171875,1577.14722769601
2025-12-15 00:00:00,41.869998931884766,1362.414370400565
2025-12-15 00:00:00,3172.52685546875,1809.602492741176
2025-12-12 00:00:00,1556.5,1570.135671343122
2025-12-12 00:00:00,42.209999084472656,1356.6085248674665
2025-12-12 00:00:00,3163.0,1802.2985251290459
2025-12-11 00:00:00,1545.0,1568.9567353384834
2025-12-11 00:00:00,42.209999084472656,1356.5010174342565
2025-12-11 00:00:00,3134.91064453125,1797.923966544015
2025-12-10 00:00:00,1536.9000244140625,1575.7032100132533
2025-12-10 00:00:00,43.16999816894531,1361.4417811802455
2025-12-10 00:00:00,3132.259033203125,1802.344500405448
2025-12-09 00:00:00,1529.4000244140625,1580.442626953125
2025-12-09 00:00:00,44.95000076293945,1366.7783448355538
2025-12-09 00:00:00,3151.01806640625,1810.4866398402623
2025-12-08 00:00:00,1543.0,1579.858380453927
2025-12-08 00:00:00,45.939998626708984,1367.0498123168945
2025-12-08 00:00:00,3178.71435546875,1815.0347202845983
2025-12-05 00:00:00,1540.5999755859375,1570.8139746529716
2025-12-05 00:00:00,45.060001373291016,1357.422539302281
2025-12-05 00:00:00,3180.384033203125,1805.6045439583916
2025-12-04 00:00:00,1535.5999755859375,1558.5510471888952
2025-12-04 00:00:00,42.81999969482422,1343.768183026995
2025-12-04 00:00:00,3171.544677734375,1790.6874226161412
2025-12-03 00:00:00,1538.800048828125,1556.6298948015485
2025-12-03 00:00:00,43.11000061035156,1339.0598983764648
2025-12-03 00:00:00,3123.22314453125,1778.8160618373327
2025-12-02 00:00:00,1546.300048828125,1561.5052909851074
2025-12-02 00:00:00,43.11000061035156,1343.7352910723005
2025-12-02 00:00:00,3079.714111328125,1777.0130211966377
2025-12-01 00:00:00,1566.0999755859375,1564.4785826546806
2025-12-01 00:00:00,44.93000030517578,1347.5542934962682
2025-12-01 00:00:00,3077.455078125,1780.690733228411
2025-11-28 00:00:00,1567.5,1568.7309515816826
2025-11-28 00:00:00,46.77000045776367,1351.1409481593541
2025-11-28 00:00:00,3081.48193359375,1784.5255099705287
2025-11-27 00:00:00,1563.4000244140625,1562.6596080235072
2025-11-27 00:00:00,45.5,1349.2024721418109
2025-11-27 00:00:00,3080.59814453125,1782.4464928763252
2025-11-26 00:00:00,1569.9000244140625,1555.700679234096
2025-11-26 00:00:00,47.790000915527344,1343.1135330200195
2025-11-26 00:00:00,3106.428466796875,1780.0475997924805
2025-11-25 00:00:00,1539.699951171875,1556.813437325614
2025-11-25 00:00:00,47.88999938964844,1342.7120121547155
2025-11-25 00:00:00,3063.5087890625,1773.4789821079798
2025-11-24 00:00:00,1535.9000244140625,1558.6971391950335
2025-11-24 00:00:00,47.88999938964844,1344.2385711669922
2025-11-24 00:00:00,3085.115966796875,1778.092280796596
2025-11-21 00:00:00,1546.5999755859375,1555.8673695155553
2025-11-21 00:00:00,48.13999938964844,1345.7587945120674
2025-11-21 00:00:00,3094.34814453125,1780.9256722586495
2025-11-20 00:00:00,1549.0999755859375,1543.8916734967913
2025-11-20 00:00:00,48.13999938964844,1333.711669921875
2025-11-20 00:00:00,3088.65185546875,1768.0647920881
2025-11-19 00:00:00,1518.9000244140625,1532.973469870431
2025-11-19 00:00:00,48.18000030517578,1322.9563200814384
2025-11-19 00:00:00,3091.499755859375,1757.850570678711
2025-11-18 00:00:00,1519.4000244140625,1535.1923986162458
2025-11-18 00:00:00,48.18000030517578,1325.089538029262
2025-11-18 00:00:00,3031.98193359375,1751.779814038958
2025-11-17 00:00:00,1518.300048828125,1534.4420411246163
2025-11-17 00:00:00,47.2400016784668,1325.3477521623884
2025-11-17 00:00:00,3046.812255859375,1753.8852173941475
2025-11-14 00:00:00,1518.9000244140625,1537.6419416155134
2025-11-14 00:00:00,45.150001525878906,1328.1633704049248
2025-11-14 00:00:00,3050.54443359375,1756.9540040152413
2025-11-13 00:00:00,1510.9000244140625,1526.0088195800781
2025-11-13 00:00:00,47.04999923706055,1319.387387411935
2025-11-13 00:00:00,3050.249755859375,1748.170209612165
2025-11-12 00:00:00,1511.5,1507.6007123674665
2025-11-12 00:00:00,49.0099983215332,1301.8449908665248
2025-11-12 00:00:00,3075.8837890625,1734.6212463378906
2025-11-11 00:00:00,1493.4000244140625,1495.0243759155273
2025-11-11 00:00:00,48.77000045776367,1290.848661695208
2025-11-11 00:00:00,2992.597900390625,1711.4412187848773
2025-11-10 00:00:00,1489.300048828125,1494.0537005833216
2025-11-10 00:00:00,46.45000076293945,1286.960847037179
2025-11-10 00:00:00,2971.18701171875,1704.1304201398577
2025-11-07 00:00:00,1478.0,1491.879185267857
2025-11-07 00:00:00,48.45000076293945,1288.3577602931432
2025-11-07 00:00:00,2938.383544921875,1700.841123853411
2025-11-06 00:00:00,1496.0999755859375,1493.6641322544642
2025-11-06 00:00:00,51.0,1288.849853515625
2025-11-06 00:00:00,2957.142333984375,1704.0130440848213
2025-11-04 00:00:00,1473.0999755859375,1502.116904122489
2025-11-04 00:00:00,51.0,1297.0597577776227
2025-11-04 00:00:00,2936.81201171875,1708.9929024832588
2025-11-03 00:00:00,1484.699951171875,1507.06971849714
2025-11-03 00:00:00,51.0,1301.712575639997
2025-11-03 00:00:00,2962.93701171875,1717.5464346749443
2025-10-31 00:00:00,1486.4000244140625,1509.2764930725098
2025-10-31 00:00:00,53.279998779296875,1302.0022141592842
2025-10-31 00:00:00,3003.4013671875,1723.9709810529437
2025-10-30 00:00:00,1488.5,1512.3917121887207
2025-10-30 00:00:00,52.099998474121094,1307.4202799115862
2025-10-30 00:00:00,2981.106689453125,1725.976949964251
2025-10-29 00:00:00,1504.199951171875,1515.8191740853447
2025-10-29 00:00:00,49.619998931884766,1310.8934631347656
2025-10-29 00:00:00,3003.0087890625,1732.5804328918457
2025-10-28 00:00:00,1486.9000244140625,1509.3385096958705
2025-10-28 00:00:00,51.209999084472656,1309.2827987670898
2025-10-28 00:00:00,3003.30322265625,1730.720401763916
2025-10-27 00:00:00,1484.0999755859375,1502.8883716038295
2025-10-27 00:00:00,51.20000076293945,1303.2883682250977
2025-10-27 00:00:00,3029.821044921875,1728.1142316545759
2025-10-24 00:00:00,1451.5999755859375,1492.281052180699
2025-10-24 00:00:00,53.2400016784668,1290.5724879673548
2025-10-24 00:00:00,3008.508544921875,1712.733708517892
2025-10-23 00:00:00,1448.4000244140625,1485.5761195591517
2025-10-23 00:00:00,56.040000915527344,1284.0389698573522
2025-10-23 00:00:00,3018.330078125,1707.9618383135114
2025-10-21 00:00:00,1465.199951171875,1474.113899230957
2025-10-21 00:00:00,53.380001068115234,1279.3396066938128
2025-10-21 00:00:00,2953.017333984375,1694.277797154018
2025-10-20 00:00:00,1466.800048828125,1458.1888672964913
2025-10-20 00:00:00,50.869998931884766,1265.698860168457
2025-10-20 00:00:00,2961.365478515625,1681.6082142421178
2025-10-17 00:00:00,1416.800048828125,1446.4823815482002
2025-10-17 00:00:00,48.45000076293945,1257.0752318246025
2025-10-17 00:00:00,2909.311767578125,1665.3283413478307
2025-10-16 00:00:00,1398.300048828125,1437.5884034293038
2025-10-16 00:00:00,50.0,1248.174114227295
2025-10-16 00:00:00,2917.66015625,1657.8884222848076
2025-10-15 00:00:00,1374.300048828125,1438.1837283543177
2025-10-15 00:00:00,51.540000915527344,1249.1180141993932
2025-10-15 00:00:00,2916.7763671875,1658.1932095118932
2025-10-14 00:00:00,1375.9000244140625,1449.9376569475446
2025-10-14 00:00:00,49.65999984741211,1259.6462353297643
2025-10-14 00:00:00,2896.642333984375,1665.1665687561035
2025-10-13 00:00:00,1375.0,1458.1573927743095
2025-10-13 00:00:00,53.25,1268.9359572274345
2025-10-13 00:00:00,2942.53369140625,1681.3607700892858
2025-10-10 00:00:00,1381.699951171875,1455.939371926444
2025-10-10 00:00:00,58.0,1268.8822255815778
2025-10-10 00:00:00,2963.179931640625,1684.8865013122559
2025-10-09 00:00:00,1377.800048828125,1442.7868270874023
2025-10-09 00:00:00,55.560001373291016,1252.8953917367119
2025-10-09 00:00:00,2995.86181640625,1674.2327940804619
2025-10-08 00:00:00,1367.4000244140625,1435.9831314086914
2025-10-08 00:00:00,51.150001525878906,1246.8617030552455
2025-10-08 00:00:00,2962.103759765625,1663.692240033831
2025-10-07 00:00:00,1384.800048828125,1424.7808658054896
2025-10-07 00:00:00,46.5,1236.652290889195
2025-10-07 00:00:00,2909.75390625,1646.282848903111
2025-10-06 00:00:00,1375.0,1411.5431022644043
2025-10-06 00:00:00,44.290000915527344,1222.3416807992119
2025-10-06 00:00:00,2924.137939453125,1634.3142433166504
2025-10-03 00:00:00,1363.4000244140625,1407.523142678397
2025-10-03 00:00:00,42.34000015258789,1218.714571271624
2025-10-03 00:00:00,2839.498046875,1618.8700065612793
2025-10-01 00:00:00,1368.699951171875,1406.1772978646416
2025-10-01 00:00:00,40.33000183105469,1215.824434007917
2025-10-01 00:00:00,2851.53369140625,1617.5835326058525
2025-09-30 00:00:00,1364.0,1409.320189339774
2025-09-30 00:00:00,38.40999984741211,1218.0073356628418
2025-09-30 00:00:00,2826.288330078125,1615.8999541146416
2025-09-29 00:00:00,1372.800048828125,1419.3490055629186
2025-09-29 00:00:00,39.220001220703125,1228.8947165352959
2025-09-29 00:00:00,2833.82275390625,1627.8636812482562
2025-09-26 00:00:00,1377.5999755859375,1439.8573771885463
2025-09-26 00:00:00,41.040000915527344,1248.1488058907646
2025-09-26 00:00:00,2836.758544921875,1647.538598196847
2025-09-25 00:00:00,1372.4000244140625,1034.2996095929827
2025-09-25 00:00:00,41.040000915527344,1034.1810384477888
2025-09-25 00:00:00,2893.804443359375,1249.0388090951103
2025-09-24 00:00:00,1383.0,813.7442921229771
2025-09-24 00:00:00,41.029998779296875,618.5485741751535
2025-09-24 00:00:00,2970.127197265625,1036.8996026175362
2025-09-23 00:00:00,1389.800048828125,818.2871491568429
2025-09-23 00:00:00,41.869998931884766,622.1257204328265
2025-09-22 00:00:00,1390.5999755859375,821.8757209777832
2025-09-22 00:00:00,41.869998931884766,625.8857138497489
2025-09-19 00:00:00,1407.4000244140625,824.4885886056082
2025-09-19 00:00:00,41.66999816894531,629.6842956542969
2025-09-18 00:00:00,1415.0,823.8428780691964
2025-09-18 00:00:00,41.66999816894531,629.8957279750279
2025-09-17 00:00:00,1413.800048828125,821.3085921151297
2025-09-17 00:00:00,42.9900016784668,628.164306640625
2025-09-16 00:00:00,1405.300048828125,816.6428778512137
2025-09-16 00:00:00,45.2599983215332,625.4942992074149
2025-09-15 00:00:00,1399.300048828125,812.2471564156668
2025-09-15 00:00:00,45.25,621.9971564156668
2025-09-12 00:00:00,1395.0,808.9114281790597
2025-09-12 00:00:00,45.25,618.7757208687918
2025-09-11 00:00:00,1383.300048828125,806.9542857578823
2025-09-11 00:00:00,43.099998474121094,616.182856968471
2025-09-10 00:00:00,1377.0,806.2142791748047
2025-09-10 00:00:00,42.779998779296875,615.8971361432757
2025-09-09 00:00:00,1376.199951171875,844.2999908447266
2025-09-09 00:00:00,45.0,711.0833257039388
2025-09-08 00:00:00,1378.5,933.1333338419596
2025-09-08 00:00:00,45.900001525878906,711.3250007629395
2025-09-05 00:00:00,1375.0,1375.0
2025-09-05 00:00:00,45.900001525878906,710.4500007629395
